dgp	alpha	SPECIAL_TOKEN_NULLDGPS	n	d	binary	cov_type	err_type	SPECIAL_TOKEN_NULLDGPS_TRANSFORM_TYPE	test_thresh	learner	strategy	n_burn_in	margin_width	reveal_batch_prop	refit_batch_prop	n_min	shrink_to_boundary	n_sims	task_id	random_seed
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3823	2156289234
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3824	4279223396
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3825	535642809
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3826	1581877379
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3827	1655176814
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3828	1926767996
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3829	2763232387
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3830	3101271059
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3831	3351791497
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3832	3806181911
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3833	932905973
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3834	2547106018
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3835	591944857
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3836	1681590052
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3837	2847743717
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3838	1772197332
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3839	8074037
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3840	2987657191
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3841	766104422
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3842	13822356
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3843	124860617
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3844	2661115941
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3845	716766125
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3846	1526830851
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3847	778760379
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3848	3411051576
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3849	1665045420
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3850	399391763
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3851	1727981840
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3852	2526309494
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3853	3754928710
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3854	2065762819
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3855	2190904540
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3856	2758767117
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3857	3106999810
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3858	278544087
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3859	447266532
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3860	2491011407
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3861	968252089
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3862	2411557942
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3863	3019119091
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3864	2408016771
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3865	226791287
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3866	2591959805
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3867	2089921047
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3868	2905407649
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3869	2574270109
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3870	3457401425
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3871	2586195858
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3872	1158871198
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3873	98495675
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3874	3543560251
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3875	1383443346
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3876	2139991856
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3877	2733706558
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3878	330962797
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3879	639949010
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3880	251474325
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3881	2986787479
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3882	1435542636
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3883	3203724363
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3884	3371106845
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3885	4217525561
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3886	3039466469
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3887	901264500
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3888	3387075486
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3889	3543909219
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3890	2221653695
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3891	2234656786
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3892	1890640303
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3893	1604009644
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3894	633303779
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3895	525604189
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3896	1409577142
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3897	3158972528
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3898	1864098998
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3899	1013000672
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3900	380535953
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3901	1595245374
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3902	947521139
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3903	268616816
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3904	2569358074
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3905	3441844699
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3906	3159649018
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3907	3292472622
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3908	4287869898
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3909	3150855992
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3910	4007691259
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3911	1286100085
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3912	2759796524
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3913	745091232
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3914	1809246608
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3915	2738270405
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3916	2732360963
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3917	2131018387
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3918	3374348015
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3919	765588526
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3920	508250074
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3921	2945966478
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3922	1760528069
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3923	4256855598
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3924	3606923341
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3925	3209283707
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3926	1648549962
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3927	3178217318
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3928	2456172680
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3929	4081562201
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3930	2524450191
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3931	871605060
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3932	792319480
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3933	2429018611
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3934	1555789372
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3935	4207550601
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3936	1436715057
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3937	709932802
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3938	112513996
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3939	3007559274
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3940	103902832
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3941	2516035421
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3942	3572111613
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3943	2518908533
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3944	1172830188
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3945	2996472517
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3946	2225131344
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3947	3992674298
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3948	1283016556
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3949	3361163826
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3950	4040186612
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3951	241102738
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3952	1113671081
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3953	3662438946
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3954	1845361965
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3955	968692633
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3956	3748347890
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3957	1618833988
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3958	3616077148
NullDGPs	0.05	True	700	150	False	expo	hetnorm	aipw	0.0	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	3959	1983127359
NullDGPs	0.05	True	900	50	True	corrnorm	none	none	0.5	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	30	True	250	3960	799299492
NullDGPs	0.05	True	900	50	True	corrnorm	none	none	0.5	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	30	True	250	3961	2065475539
NullDGPs	0.05	True	900	50	True	corrnorm	none	none	0.5	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	30	True	250	3962	3447326768
NullDGPs	0.05	True	900	50	True	corrnorm	none	none	0.5	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	30	True	250	3963	1869085588
NullDGPs	0.05	True	900	50	True	corrnorm	none	none	0.5	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	30	True	250	3964	1967897673
NullDGPs	0.05	True	900	50	True	corrnorm	none	none	0.5	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	30	True	250	3965	4025901759
NullDGPs	0.05	True	900	50	True	corrnorm	none	none	0.5	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	30	True	250	3966	2074335492
NullDGPs	0.05	True	900	50	True	corrnorm	none	none	0.5	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	30	True	250	3967	3032328547
NullDGPs	0.05	True	900	50	True	corrnorm	none	none	0.5	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	30	True	250	3968	573292101
NullDGPs	0.05	True	900	50	True	corrnorm	none	none	0.5	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	30	True	250	3969	2710857305
NullDGPs	0.05	True	900	50	True	corrnorm	none	none	0.5	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	30	True	250	3970	346180867
NullDGPs	0.05	True	900	50	True	corrnorm	none	none	0.5	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	30	True	250	3971	214069885
NullDGPs	0.05	True	900	50	True	corrnorm	none	none	0.5	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	30	True	250	3972	3126475494
NullDGPs	0.05	True	900	50	True	corrnorm	none	none	0.5	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	30	True	250	3973	3882278182
NullDGPs	0.05	True	900	50	True	corrnorm	none	none	0.5	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	30	True	250	3974	2132284401
NullDGPs	0.05	True	900	50	True	corrnorm	none	none	0.5	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	30	True	250	3975	3905801122
NullDGPs	0.05	True	900	50	True	corrnorm	none	none	0.5	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	30	True	250	3976	1876259456
NullDGPs	0.05	True	900	50	True	corrnorm	none	none	0.5	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	30	True	250	3977	3350989591
NullDGPs	0.05	True	900	50	True	corrnorm	none	none	0.5	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	30	True	250	3978	3133214008
NullDGPs	0.05	True	900	50	True	corrnorm	none	none	0.5	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	30	True	250	3979	30190179
NullDGPs	0.05	True	900	50	True	corrnorm	none	none	0.5	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	30	True	250	3980	3287852869
NullDGPs	0.05	True	900	50	True	corrnorm	none	none	0.5	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	30	True	250	3981	246016808
NullDGPs	0.05	True	900	50	True	corrnorm	none	none	0.5	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	30	True	250	3982	682505397
NullDGPs	0.05	True	900	50	True	corrnorm	none	none	0.5	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	30	True	250	3983	967328429
NullDGPs	0.05	True	900	50	True	corrnorm	none	none	0.5	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	30	True	250	3984	2620897083
NullDGPs	0.05	True	900	50	True	corrnorm	none	none	0.5	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	30	True	250	3985	564141419
NullDGPs	0.05	True	900	50	True	corrnorm	none	none	0.5	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	30	True	250	3986	581341371
NullDGPs	0.05	True	900	50	True	corrnorm	none	none	0.5	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	30	True	250	3987	1712987704
NullDGPs	0.05	True	900	50	True	corrnorm	none	none	0.5	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	30	True	250	3988	3227131422
NullDGPs	0.05	True	900	50	True	corrnorm	none	none	0.5	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	30	True	250	3989	3962635859
NullDGPs	0.05	True	900	50	True	corrnorm	none	none	0.5	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	30	True	250	3990	2821600919
NullDGPs	0.05	True	900	50	True	corrnorm	none	none	0.5	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	30	True	250	3991	2027484120
NullDGPs	0.05	True	900	50	True	corrnorm	none	none	0.5	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	30	True	250	3992	4108628515
NullDGPs	0.05	True	900	50	True	corrnorm	none	none	0.5	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	30	True	250	3993	57563860
NullDGPs	0.05	True	900	50	True	corrnorm	none	none	0.5	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	30	True	250	3994	296172445
NullDGPs	0.05	True	900	50	True	corrnorm	none	none	0.5	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	30	True	250	3995	1214383511
NullDGPs	0.05	True	900	50	True	corrnorm	none	none	0.5	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	30	True	250	3996	245048171
NullDGPs	0.05	True	900	50	True	corrnorm	none	none	0.5	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	30	True	250	3997	191533673
NullDGPs	0.05	True	900	50	True	corrnorm	none	none	0.5	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	30	True	250	3998	1211984285
NullDGPs	0.05	True	900	50	True	corrnorm	none	none	0.5	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	30	True	250	3999	155854165
NullDGPs	0.05	True	900	100	True	binary	none	none	0.5	mlp_regressor_learner	Chiseling	0.1	1	0.05	0.1	30	True	250	4000	1124017371
NullDGPs	0.05	True	900	100	True	binary	none	none	0.5	mlp_regressor_learner	Chiseling	0.1	1	0.05	0.1	30	True	250	4001	1184207750
