dgp	n	d	q	tau	tau0	alpha	test_thresh	learner	task_label	strategy	n_burn_in	margin_width	alpha_init	n_min	reveal_batch_prop	refit_batch_prop	n_sims	task_id	random_seed
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3285	399127635
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3286	2678280133
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3287	1104009621
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3288	382786513
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3289	3384013255
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3290	3243861734
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3291	3713798943
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3292	548525216
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3293	2613429236
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3294	3547933455
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3295	2176854475
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3296	3358785061
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3297	684205555
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3298	3044035297
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3299	271051260
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3300	155307661
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3301	505298723
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3302	1301926368
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3303	976492182
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3304	1130059889
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3305	1467480812
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3306	1546774081
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3307	1635993960
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3308	376422740
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3309	1487440641
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3310	4024203226
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3311	1026734840
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3312	2378562504
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3313	2189248960
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3314	1312216906
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3315	3544576834
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3316	1705022643
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3317	1201317565
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3318	1920720278
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3319	4047521433
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3320	2579532995
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3321	3750952401
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3322	2214826294
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3323	694771973
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3324	3948758434
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3325	3377029525
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3326	2134441898
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3327	2467833998
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3328	4261286229
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3329	2433422651
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3330	3656842340
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3331	1679515891
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3332	895545833
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3333	2152435723
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3334	3996876014
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3335	1705869872
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3336	499789865
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3337	2318133925
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3338	3510919761
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3339	2697024940
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3340	1634764578
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3341	2896112797
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3342	3770870999
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3343	2286989289
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3344	3728275101
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3345	3098484173
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3346	3461423237
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3347	606784578
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3348	3393154895
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3349	910457862
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	TTestStrategy				30	0.01	0.01	250	3350	1308586931
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	TTestStrategy				30	0.01	0.01	250	3351	3516440077
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	TTestStrategy				30	0.01	0.01	250	3352	347545672
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	TTestStrategy				30	0.01	0.01	250	3353	1385247118
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	TTestStrategy				30	0.01	0.01	250	3354	1730786708
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	TTestStrategy				30	0.01	0.01	250	3355	98328226
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	TTestStrategy				30	0.01	0.01	250	3356	745282113
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	TTestStrategy				30	0.01	0.01	250	3357	660527962
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	TTestStrategy				30	0.01	0.01	250	3358	2984792193
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	TTestStrategy				30	0.01	0.01	250	3359	960416674
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	OracleStrategy				30	0.01	0.01	250	3360	1486486993
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	OracleStrategy				30	0.01	0.01	250	3361	4111670477
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	OracleStrategy				30	0.01	0.01	250	3362	4190213907
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	OracleStrategy				30	0.01	0.01	250	3363	2461194193
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	OracleStrategy				30	0.01	0.01	250	3364	2752954111
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	OracleStrategy				30	0.01	0.01	250	3365	4006048009
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	OracleStrategy				30	0.01	0.01	250	3366	3532527128
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	OracleStrategy				30	0.01	0.01	250	3367	2470307777
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	OracleStrategy				30	0.01	0.01	250	3368	569189144
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	OracleStrategy				30	0.01	0.01	250	3369	2058811644
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	OracleSimulStrategy				30	0.01	0.01	250	3370	3702324021
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	OracleSimulStrategy				30	0.01	0.01	250	3371	1347450144
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	OracleSimulStrategy				30	0.01	0.01	250	3372	3963211939
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	OracleSimulStrategy				30	0.01	0.01	250	3373	2604343390
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	OracleSimulStrategy				30	0.01	0.01	250	3374	2091915021
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	OracleSimulStrategy				30	0.01	0.01	250	3375	597850944
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	OracleSimulStrategy				30	0.01	0.01	250	3376	2603836525
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	OracleSimulStrategy				30	0.01	0.01	250	3377	3858004303
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	OracleSimulStrategy				30	0.01	0.01	250	3378	3284833077
LinearNonNegRCT	1000	5	0.33684210526315794	0.296875	-0.029687499999999995	0.05	0	linreg_learner	smallneg	OracleSimulStrategy				30	0.01	0.01	250	3379	3561955565
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3380	750926204
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3381	1363787187
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3382	2158504834
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3383	4092234210
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3384	1712244648
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3385	3544210309
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3386	628671512
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3387	2861766284
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3388	1578548340
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3389	522963425
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3390	292797831
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3391	2053999508
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3392	110861281
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3393	2173715395
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3394	580534808
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3395	998800462
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3396	4136547907
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3397	343448748
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3398	2360211387
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3399	3336002571
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3400	4148174623
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3401	524136575
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3402	1857564255
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3403	2552459355
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3404	1339240076
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3405	4022018590
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3406	2173862733
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3407	3762843155
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3408	1887688337
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3409	1192938460
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3410	453826363
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3411	3656944062
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3412	2752328069
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3413	1428127
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3414	927876956
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3415	75968554
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3416	2661110013
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3417	2587946113
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3418	2792592443
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3419	1566796438
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3420	652941778
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3421	1659836702
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3422	263494642
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3423	2424256004
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3424	3353345490
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3425	823699361
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3426	1974827785
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3427	909482328
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3428	249811585
LinearNonNegRCT	1000	5	0.38421052631578945	0.26027397260273977	-0.026027397260273973	0.05	0	linreg_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	3429	2081347965
