dgp	n	d	q	tau	tau0	alpha	test_thresh	learner	task_label	strategy	n_burn_in	margin_width	alpha_init	n_min	reveal_batch_prop	refit_batch_prop	n_sims	task_id	random_seed
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4078	1077893609
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4079	381565944
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4080	3653368134
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4081	2936701525
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4082	2410433526
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4083	2341210400
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4084	2247946832
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4085	4211287703
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4086	492928572
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4087	976716348
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4088	3694271841
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4089	1735071771
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4090	3104463801
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4091	2330216490
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4092	290633384
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4093	3400325542
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4094	3040128597
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4095	2357244080
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4096	2334478864
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4097	2632386145
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4098	351007685
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4099	971294189
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4100	1968386245
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4101	3637488225
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4102	2081754688
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4103	1840954185
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4104	711996244
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4105	605416964
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4106	4061742593
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4107	2852665365
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4108	3650616431
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4109	928101432
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	TTestStrategy				30	0.01	0.01	1000	4110	2873429057
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	TTestStrategy				30	0.01	0.01	1000	4111	419027785
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	TTestStrategy				30	0.01	0.01	1000	4112	1985544289
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	TTestStrategy				30	0.01	0.01	1000	4113	3702205583
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	TTestStrategy				30	0.01	0.01	1000	4114	1768519535
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	TTestStrategy				30	0.01	0.01	1000	4115	1976381874
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	TTestStrategy				30	0.01	0.01	1000	4116	2795909756
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	TTestStrategy				30	0.01	0.01	1000	4117	3218149030
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	TTestStrategy				30	0.01	0.01	1000	4118	2342612053
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	TTestStrategy				30	0.01	0.01	1000	4119	1248064075
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	OracleStrategy				30	0.01	0.01	1000	4120	267460951
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	OracleStrategy				30	0.01	0.01	1000	4121	3380010990
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	OracleStrategy				30	0.01	0.01	1000	4122	2201182119
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	OracleStrategy				30	0.01	0.01	1000	4123	480761125
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	OracleStrategy				30	0.01	0.01	1000	4124	3463477179
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	OracleStrategy				30	0.01	0.01	1000	4125	1528894010
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	OracleStrategy				30	0.01	0.01	1000	4126	1972420233
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	OracleStrategy				30	0.01	0.01	1000	4127	4200743522
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	OracleStrategy				30	0.01	0.01	1000	4128	223151807
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	OracleStrategy				30	0.01	0.01	1000	4129	3410159858
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	OracleSimulStrategy				30	0.01	0.01	1000	4130	3377039166
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	OracleSimulStrategy				30	0.01	0.01	1000	4131	2135697968
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	OracleSimulStrategy				30	0.01	0.01	1000	4132	864850879
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	OracleSimulStrategy				30	0.01	0.01	1000	4133	1459333151
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	OracleSimulStrategy				30	0.01	0.01	1000	4134	1110768006
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	OracleSimulStrategy				30	0.01	0.01	1000	4135	3745794324
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	OracleSimulStrategy				30	0.01	0.01	1000	4136	707408403
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	OracleSimulStrategy				30	0.01	0.01	1000	4137	2340103321
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	OracleSimulStrategy				30	0.01	0.01	1000	4138	1418262910
LinearNonNegRCT	1000	5	0.9052631578947369	0.11046511627906977	0.0	0.05	0	linreg_learner	nonneg	OracleSimulStrategy				30	0.01	0.01	1000	4139	3257410627
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4140	3250222957
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4141	3238867827
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4142	2230745301
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4143	77076110
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4144	879958391
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4145	542255847
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4146	3770251476
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4147	2833086542
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4148	3777775317
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4149	694151795
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4150	3739105883
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4151	1097335565
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4152	1025621914
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4153	4065779068
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4154	1938058216
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4155	2405964455
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4156	4230498361
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4157	3224358683
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4158	3315768345
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4159	2396509040
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4160	116683198
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4161	2373027905
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4162	280051608
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4163	404379383
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4164	1992570109
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4165	1476022146
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4166	3905071047
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4167	1213031467
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4168	2313706592
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4169	1678165545
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4170	2138088435
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4171	3428862178
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4172	453006085
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4173	1597438630
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4174	2820849075
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4175	1940023062
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4176	3530906200
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4177	1706740090
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4178	1633891505
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4179	401184170
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4180	3331227538
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4181	1894390468
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4182	4142395698
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4183	840135434
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4184	875170295
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4185	801970443
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4186	2247683657
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4187	403881991
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4188	1233248151
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4189	1531890171
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4190	3405283803
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4191	3253359912
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4192	2480744611
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4193	1187308004
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4194	2725510740
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4195	1341529159
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4196	3427015222
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4197	2760266632
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4198	1700680238
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4199	841129870
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4200	3930281903
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4201	3852404973
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4202	2289341543
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4203	2234201297
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4204	678410793
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4205	1922439995
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4206	2988863955
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4207	2395819461
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4208	3407031563
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4209	713111937
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4210	1360481030
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4211	2634847055
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4212	3681556866
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4213	1559505772
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4214	3891855618
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4215	3853386010
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4216	1189295729
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4217	725223274
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4218	4224192551
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4219	2177767909
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4220	604351392
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4221	2568874203
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4222	867650688
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4223	143381494
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4224	791239679
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4225	1562050055
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4226	3839656548
LinearNonNegRCT	1000	5	0.9526315789473684	0.10497237569060774	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	50	4227	3146644383
