dgp	n	d	s	rho	theta	tau	alpha	test_thresh	learner	binary	subgroup_size	strategy	bonf_strategy	n_burn_in	reveal_batch_prop	refit_batch_prop	n_min	margin_width	alpha_min	use_learner_weights	train_ratio	n_sims	task_id	random_seed
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.8	50	4002	1060765858
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.8	50	4003	1183745974
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.8	50	4004	3892333787
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.8	50	4005	3380683021
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.8	50	4006	1071792759
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.8	50	4007	4186882953
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.8	50	4008	1168015183
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.8	50	4009	1594322319
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.8	50	4010	3261590709
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.8	50	4011	1842055134
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.8	50	4012	1931617897
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.8	50	4013	3628343000
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.8	50	4014	3335946444
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.8	50	4015	1151648325
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.8	50	4016	280745515
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.8	50	4017	671654728
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.8	50	4018	2094102316
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.8	50	4019	3663992035
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.8	50	4020	144369335
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.8	50	4021	199718506
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.8	50	4022	269093459
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.8	50	4023	2661588817
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.8	50	4024	3893119225
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.8	50	4025	2413740906
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.8	50	4026	598054328
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.8	50	4027	1485717012
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.8	50	4028	2286729411
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.8	50	4029	1353728689
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.8	50	4030	1765642144
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.8	50	4031	3315103706
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.8	50	4032	1491828230
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.8	50	4033	371190853
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.8	50	4034	3864754814
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.8	50	4035	1016980878
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.8	50	4036	93730769
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.8	50	4037	3145843359
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.8	50	4038	2850954999
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.8	50	4039	2355018954
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.8	50	4040	4137747603
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.8	50	4041	549705175
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.8	50	4042	2405904014
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.8	50	4043	3788743599
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.8	50	4044	4023621830
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.8	50	4045	1689845652
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.8	50	4046	224445865
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.8	50	4047	3555667609
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.8	50	4048	1798703595
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.8	50	4049	3383201655
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4050	1117369215
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4051	2681886861
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4052	3138852152
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4053	2123780260
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4054	4214638905
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4055	4207138836
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4056	1101788241
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4057	622620228
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4058	2809658498
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4059	3114520150
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4060	850822873
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4061	821157796
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4062	2428074967
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4063	1452828976
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4064	1992574866
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4065	1325850994
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4066	4174731096
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4067	4067488596
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4068	2613604735
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4069	4154763147
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4070	1501118456
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4071	786045372
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4072	490037672
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4073	94640288
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4074	649600177
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4075	3092410996
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4076	967728835
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4077	1795253118
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4078	1077893609
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4079	381565944
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4080	3653368134
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4081	2936701525
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4082	2410433526
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4083	2341210400
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4084	2247946832
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4085	4211287703
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4086	492928572
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4087	976716348
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4088	3694271841
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4089	1735071771
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4090	3104463801
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4091	2330216490
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4092	290633384
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4093	3400325542
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4094	3040128597
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4095	2357244080
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4096	2334478864
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4097	2632386145
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4098	351007685
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	DataSplittingStrategy					30				0.9	50	4099	971294189
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4100	1968386245
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4101	3637488225
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4102	2081754688
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4103	1840954185
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4104	711996244
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4105	605416964
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4106	4061742593
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4107	2852665365
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4108	3650616431
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4109	928101432
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4110	2873429057
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4111	419027785
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4112	1985544289
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4113	3702205583
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4114	1768519535
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4115	1976381874
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4116	2795909756
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4117	3218149030
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4118	2342612053
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4119	1248064075
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4120	267460951
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4121	3380010990
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4122	2201182119
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4123	480761125
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4124	3463477179
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4125	1528894010
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4126	1972420233
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4127	4200743522
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4128	223151807
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4129	3410159858
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4130	3377039166
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4131	2135697968
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4132	864850879
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4133	1459333151
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4134	1110768006
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4135	3745794324
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4136	707408403
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4137	2340103321
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4138	1418262910
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4139	3257410627
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4140	3250222957
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4141	3238867827
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4142	2230745301
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4143	77076110
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4144	879958391
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4145	542255847
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4146	3770251476
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4147	2833086542
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4148	3777775317
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.1	50	4149	694151795
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.2	50	4150	3739105883
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.2	50	4151	1097335565
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.2	50	4152	1025621914
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.2	50	4153	4065779068
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.2	50	4154	1938058216
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.2	50	4155	2405964455
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.2	50	4156	4230498361
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.2	50	4157	3224358683
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.2	50	4158	3315768345
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.2	50	4159	2396509040
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.2	50	4160	116683198
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.2	50	4161	2373027905
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.2	50	4162	280051608
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.2	50	4163	404379383
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.2	50	4164	1992570109
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.2	50	4165	1476022146
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.2	50	4166	3905071047
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.2	50	4167	1213031467
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.2	50	4168	2313706592
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.2	50	4169	1678165545
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.2	50	4170	2138088435
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.2	50	4171	3428862178
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.2	50	4172	453006085
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.2	50	4173	1597438630
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.2	50	4174	2820849075
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.2	50	4175	1940023062
BasicBinaryRegression	5000	100	5	0.2	1.3	0.243	0.05	0.9	logreg_learner	True	0.1	SimulDataSplittingStrategy					30				0.2	50	4176	3530906200
