dgp	bart_path	n	alpha	test_thresh	n_min	learner	strategy	bonf_strategy	n_burn_in	margin_width	train_ratio	reveal_batch_prop	refit_batch_prop	n_sims	save_subgroup_membership	task_id	random_seed
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6055	3370955859
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6056	2883980981
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6057	3150301574
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6058	2715631182
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6059	499036374
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6060	854664717
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6061	3354351830
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6062	1796730258
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6063	3372703871
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6064	3225261877
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6065	2581716444
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6066	435393271
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6067	4253571475
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6068	1193368604
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6069	1396954903
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6070	1186781521
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6071	4042734398
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6072	1855507145
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6073	3928740200
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6074	4210651704
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6075	49309063
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6076	289921241
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6077	1933235773
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6078	2227803804
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6079	4196630729
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6080	770365456
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6081	442902849
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6082	4169024005
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6083	2352717369
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6084	486634820
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6085	4204590491
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6086	1733453117
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6087	2385834664
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6088	3169191876
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6089	815250513
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6090	3026038233
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6091	2500457939
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6092	1815605672
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6093	878065584
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6094	1488309978
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6095	2232112816
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6096	1707732171
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6097	318008902
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6098	1135057914
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6099	2600528258
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6100	881898249
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6101	2219595873
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6102	2074639704
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6103	3178968866
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6104	1153343695
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6105	2708837889
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6106	1234638459
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6107	2360540951
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6108	2820745801
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6109	2962577573
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6110	4159836181
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6111	618225817
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6112	2592602026
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6113	2557050294
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6114	330624294
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6115	739209434
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6116	324629148
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6117	3975087598
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6118	4086331621
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.6	1.0		0.01	0.05	25	False	6119	293492755
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6120	1276854234
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6121	1848445480
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6122	395424693
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6123	2988427411
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6124	2572876907
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6125	1967190418
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6126	2678551123
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6127	395546082
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6128	2785306990
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6129	2376744769
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6130	1148482973
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6131	2755788084
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6132	64899873
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6133	3022764949
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6134	4144709442
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6135	1603138693
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6136	1077577422
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6137	2420901146
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6138	2903510793
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6139	1935683656
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6140	3034952160
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6141	2886458719
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6142	2619961903
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6143	2506358085
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6144	1343927016
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6145	2258105786
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6146	1164349539
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6147	1071699002
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6148	2566965755
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6149	8669441
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6150	3719852444
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6151	747675075
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6152	4066190400
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6153	502794834
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6154	454861977
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6155	1928804312
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6156	664983817
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6157	2629628724
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6158	4057611342
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6159	915193146
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6160	3163394709
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6161	4033219506
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6162	3792429615
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6163	28699540
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6164	870300538
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6165	3317007607
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6166	2523662101
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6167	2685234019
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6168	3011371617
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	6000	0.05	0.4	60	causal_random_forest_classifier_learner	Chiseling		0.7	0.0		0.01	0.05	25	False	6169	1604405661
