dgp	alpha	SPECIAL_TOKEN_NULLDGPS	n	d	binary	cov_type	err_type	SPECIAL_TOKEN_NULLDGPS_TRANSFORM_TYPE	test_thresh	learner	strategy	n_burn_in	margin_width	reveal_batch_prop	refit_batch_prop	shrink_to_boundary	n_min	n_sims	task_id	random_seed
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4231	1345020516
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4232	1891174659
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4233	3429931997
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4234	2642684869
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4235	4156479853
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4236	358475509
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4237	3680245522
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4238	3789949471
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4239	505277064
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4240	3451450891
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4241	3177117578
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4242	2169846573
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4243	1372958582
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4244	4153777167
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4245	4245214336
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4246	1794269758
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4247	2084600940
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4248	4226721654
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4249	525849588
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4250	2868694548
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4251	3114648221
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4252	2725892364
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4253	1387322529
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4254	712770819
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4255	4282418075
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4256	3787850853
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4257	4208133625
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4258	1836054238
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4259	2818074170
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4260	696787190
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4261	557600383
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4262	54148890
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4263	2950045508
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4264	2404132376
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4265	399562882
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4266	2265164128
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4267	126118083
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4268	3089600280
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4269	3534579603
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4270	3823629217
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4271	900882073
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4272	341048701
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4273	1627909117
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4274	3141753476
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4275	4180967650
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4276	804928188
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4277	1446718939
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4278	3685842396
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4279	1273413896
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4280	3517850995
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4281	3943673317
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4282	2322691505
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4283	475660933
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4284	3050469586
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4285	3262381627
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4286	1350123435
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4287	4243709304
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4288	2023650698
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4289	3871036865
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4290	3528903598
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4291	2798892395
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4292	1972529003
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4293	1348880840
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4294	1536731860
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4295	1092304599
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4296	2122626273
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4297	3518673877
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4298	3557303426
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4299	3778806347
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4300	1439707611
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4301	2256725789
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4302	746300377
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4303	1049432047
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4304	3058076948
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4305	485087387
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4306	3547549431
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4307	374432985
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4308	432234685
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4309	3088414112
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4310	1030251476
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4311	1804396194
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4312	609765043
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4313	3888491041
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4314	1494396968
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4315	3176864050
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4316	1934242734
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4317	821457233
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4318	3216184633
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4319	2636153930
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4320	2796657592
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4321	1870481686
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4322	2666867887
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4323	2479268735
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4324	1513438869
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4325	3169982736
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4326	3613989700
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4327	3462584939
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4328	2024162954
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4329	3623824221
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4330	4205223694
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4331	1090813786
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4332	2723619746
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4333	133640480
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4334	542302931
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4335	3175246716
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4336	2904160527
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4337	456742817
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4338	1396311105
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4339	1352569314
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4340	2947752871
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4341	16394487
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4342	299106459
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4343	2927748142
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4344	751110054
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4345	717826501
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4346	3675363528
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4347	2814416531
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4348	975728763
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4349	4259502080
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4350	3595064263
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4351	312119030
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4352	1199481686
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4353	331047551
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4354	2761156798
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4355	1461921346
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4356	2981353987
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4357	3721101753
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4358	2201835416
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4359	925693742
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4360	1311299365
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4361	1547810958
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4362	913300670
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4363	294228500
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4364	142547170
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4365	3277727032
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4366	1305439860
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4367	1753662388
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4368	2805312813
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4369	3260948467
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4370	4029988493
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4371	3880966115
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4372	3741794763
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4373	999710096
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4374	3290223142
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4375	3467739528
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4376	3386355554
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4377	253806331
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4378	2856088396
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4379	3860520142
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4380	1117923537
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4381	2795029618
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4382	3896372960
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4383	3754775173
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4384	2880773370
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4385	809178
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4386	2407074198
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4387	726197690
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4388	476696154
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4389	1674003809
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4390	1920088951
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4391	1629952557
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4392	1977223717
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4393	973799565
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4394	3713272419
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4395	1639010804
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4396	2347836231
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4397	553401021
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4398	1633807906
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4399	1772795538
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	aipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4400	4195325469
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	aipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4401	3446085630
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	aipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4402	475541325
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	aipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4403	2057590266
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	aipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4404	1814831699
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	aipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4405	77309808
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	aipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4406	180494616
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	aipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4407	1810088359
NullDGPs	0.05	True	9555	50	False	corrnorm	expo	aipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	955	25	4408	3177864023
