dgp	benchtm_path	n	scenario	outcome_transform	alpha	test_thresh	learner	strategy	bonf_strategy	n_burn_in	reveal_batch_prop	refit_batch_prop	margin_width	train_ratio	reveal_batch_size	refit_batch_size	n_sims	task_id	random_seed
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.0		5.0	25.0	50	4229	3523494575
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.0		5.0	25.0	50	4230	653282922
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.0		5.0	25.0	50	4231	1345020516
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.0		5.0	25.0	50	4232	1891174659
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.0		5.0	25.0	50	4233	3429931997
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.0		5.0	25.0	50	4234	2642684869
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.0		5.0	25.0	50	4235	4156479853
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.0		5.0	25.0	50	4236	358475509
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.0		5.0	25.0	50	4237	3680245522
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.0		5.0	25.0	50	4238	3789949471
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.0		5.0	25.0	50	4239	505277064
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4240	3451450891
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4241	3177117578
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4242	2169846573
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4243	1372958582
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4244	4153777167
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4245	4245214336
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4246	1794269758
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4247	2084600940
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4248	4226721654
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4249	525849588
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4250	2868694548
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4251	3114648221
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4252	2725892364
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4253	1387322529
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4254	712770819
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4255	4282418075
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4256	3787850853
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4257	4208133625
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4258	1836054238
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4259	2818074170
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4260	696787190
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4261	557600383
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4262	54148890
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4263	2950045508
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4264	2404132376
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4265	399562882
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4266	2265164128
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4267	126118083
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4268	3089600280
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4269	3534579603
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4270	3823629217
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4271	900882073
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4272	341048701
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4273	1627909117
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4274	3141753476
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4275	4180967650
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4276	804928188
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4277	1446718939
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4278	3685842396
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4279	1273413896
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4280	3517850995
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4281	3943673317
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4282	2322691505
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4283	475660933
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4284	3050469586
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4285	3262381627
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4286	1350123435
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4287	4243709304
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4288	2023650698
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	0.5		5.0	25.0	50	4289	3871036865
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4290	3528903598
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4291	2798892395
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4292	1972529003
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4293	1348880840
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4294	1536731860
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4295	1092304599
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4296	2122626273
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4297	3518673877
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4298	3557303426
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4299	3778806347
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4300	1439707611
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4301	2256725789
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4302	746300377
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4303	1049432047
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4304	3058076948
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4305	485087387
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4306	3547549431
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4307	374432985
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4308	432234685
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4309	3088414112
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4310	1030251476
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4311	1804396194
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4312	609765043
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4313	3888491041
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4314	1494396968
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4315	3176864050
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4316	1934242734
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4317	821457233
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4318	3216184633
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4319	2636153930
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4320	2796657592
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4321	1870481686
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4322	2666867887
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4323	2479268735
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4324	1513438869
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4325	3169982736
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4326	3613989700
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4327	3462584939
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4328	2024162954
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4329	3623824221
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4330	4205223694
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4331	1090813786
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4332	2723619746
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4333	133640480
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4334	542302931
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4335	3175246716
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4336	2904160527
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4337	456742817
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4338	1396311105
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.6	0.01	0.05	1.0		5.0	25.0	50	4339	1352569314
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	0.0		5.0	25.0	50	4340	2947752871
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	0.0		5.0	25.0	50	4341	16394487
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	0.0		5.0	25.0	50	4342	299106459
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	0.0		5.0	25.0	50	4343	2927748142
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	0.0		5.0	25.0	50	4344	751110054
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	0.0		5.0	25.0	50	4345	717826501
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	0.0		5.0	25.0	50	4346	3675363528
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	3	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	0.0		5.0	25.0	50	4347	2814416531
