dgp	n	d	q	tau	alpha	test_thresh	learner	strategy	n_burn_in	margin_width	alpha_init	refit_batch_prop	reveal_batch_prop	train_ratio	n_min	n_sims	task_id	random_seed
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	4748	2890369634
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	4749	333352364
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	4750	1182753142
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	4751	2330167368
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	4752	1315606452
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	4753	3701155813
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	4754	3388665465
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	4755	2535257117
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	4756	1917357243
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	4757	971861355
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	4758	3429017441
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	4759	1650296607
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	4760	3532277186
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	4761	1933265090
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	4762	3683202203
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	4763	2487930027
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	4764	3936918350
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	4765	3261387816
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	4766	1851067454
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	4767	424658966
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	4768	1369522535
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	4769	3821026378
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	4770	2500524591
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	4771	52869791
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	4772	1594173433
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	4773	1589362682
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	4774	2581593912
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	4775	117769333
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	4776	3030468195
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	4777	1687811451
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	4778	2956677024
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	4779	2258347927
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	4780	1608692390
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	4781	2197654817
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	4782	716659127
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	4783	711368347
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	4784	1849109412
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	4785	2773434374
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	4786	612437187
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	4787	192321956
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	4788	3822937655
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	4789	3272364864
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	TTestStrategy				0.01	0.01		30	250	4790	1485532352
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	TTestStrategy				0.01	0.01		30	250	4791	4065806894
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	TTestStrategy				0.01	0.01		30	250	4792	663399571
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	TTestStrategy				0.01	0.01		30	250	4793	1459296018
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	TTestStrategy				0.01	0.01		30	250	4794	109297308
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	TTestStrategy				0.01	0.01		30	250	4795	2221526217
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	TTestStrategy				0.01	0.01		30	250	4796	2773786043
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	TTestStrategy				0.01	0.01		30	250	4797	1627407249
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	TTestStrategy				0.01	0.01		30	250	4798	2735474651
LinearNonNegRCT	1000	5	0.5	0.5	0.05	0	linreg_learner	TTestStrategy				0.01	0.01		30	250	4799	28820898
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	4800	1462883754
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	4801	1657318382
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	4802	308000222
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	4803	3400412634
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	4804	1759342717
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	4805	2559752586
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	4806	1336668976
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	4807	434908016
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	4808	2908210981
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	4809	3638436415
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	4810	2601802052
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	4811	2280994183
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	4812	1565918113
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	4813	3615174319
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	4814	935841395
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	4815	2492032439
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	4816	4243582155
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	4817	2403843557
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	4818	1949922112
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	4819	452084766
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	4820	2956115331
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	4821	718804592
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	4822	603670380
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	4823	4174816689
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	4824	2085591876
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	4825	981343133
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	4826	118269303
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	4827	4198124887
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	4828	2170913210
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	4829	2284547650
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	4830	4140423242
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	4831	583209516
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	4832	1650155267
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	4833	426499737
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	4834	167486618
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	4835	897064365
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	4836	132954101
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	4837	3975582058
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	4838	1666390463
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	4839	1778761690
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	4840	687301865
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	4841	1698377266
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	4842	100296497
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	4843	1345210629
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	4844	3247912762
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	4845	631625852
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	4846	1969341326
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	4847	2095304948
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	4848	1242296861
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	4849	558550953
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	4850	3865827812
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	4851	3588360313
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	4852	498813052
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	4853	1590842916
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	4854	4105640105
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	4855	1609769083
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	4856	1348476772
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	4857	2035842082
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	4858	3815664726
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	4859	1907513989
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	4860	2589619907
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	4861	4272882449
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	4862	3550681083
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	4863	2342394056
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	4864	4226304368
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	4865	378823452
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	4866	1238691916
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	4867	2606518330
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	4868	4128045486
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	4869	651049597
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	4870	1672812019
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	4871	132876176
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	4872	1655761004
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	4873	4169305823
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	4874	1461951471
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	4875	3322324245
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	4876	2325327939
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	4877	4209536068
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	4878	662047908
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	4879	2052472296
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	4880	2378172720
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	4881	2286028684
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	4882	2326604449
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	4883	723001708
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	4884	3272343381
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	4885	1060459316
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	4886	3580499322
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	4887	3601541462
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	4888	1891681202
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	4889	1529805698
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	4890	1298511401
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	4891	3551143265
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	4892	1113834911
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	4893	3045190764
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	4894	835903026
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	4895	760943353
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	4896	247594480
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	4897	2179465556
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	4898	1470802861
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	4899	2909356414
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	4900	1160705003
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	4901	1009477140
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	4902	4150731051
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	4903	3567779978
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	4904	2395341158
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	4905	2340016963
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	4906	1491543538
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	4907	709709184
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	4908	2493089371
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	4909	2503899070
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	4910	597845271
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	4911	4293738108
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	4912	1907153378
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	4913	646484876
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	4914	2689655918
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	4915	3507944289
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	4916	2099800202
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	4917	890385379
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	4918	1725626802
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	4919	3360332284
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	4920	4268546320
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	4921	3154988130
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	4922	3780923131
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	4923	1290592081
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	4924	2677508199
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	4925	1399399637
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	4926	2445457144
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	4927	3403853463
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	4928	2665716473
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	4929	1981893394
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	4930	864628900
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	4931	3138839526
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	4932	1697103700
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	4933	635587079
LinearNonNegRCT	1000	5	0.8	0.0	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	4934	169477403
